id,customer_id,employee_id,order_date,delivery_date,shipped_date,shipper_id,weight,ship_name,ship_postal_code,ship_country
47,TWWIA,125,1973-10-31,1973-11-13,1973-11-11,6,79.13075314534649,B's Beverages,708S5,Sri Lanka
48,BJQXQ,21,1955-09-20,1955-10-05,1955-10-02,2,96.28989377246248,Tortuga Restaurante,D32094YG,Greece
49,RUXKX,66,1952-06-19,1952-06-29,1952-06-26,1,2.101823055821933,Save-a-lot Markets,763T0T,Dominican Republic
50,DPAAN,49,1991-09-24,1991-10-10,1991-10-07,6,34.040518262780985,Save-a-lot Markets,LJWOYW4J,Spain
51,LRCZU,40,1975-12-22,1976-01-07,1976-01-05,5,19.155562609116597,Furia Bacalhau e Frutos do Mar,UC03G,Hungary
52,WTOMS,80,1974-10-13,1974-10-28,1974-10-27,4,22.109011123514733,Lazy K Kountry Store,32RBCGET,South Africa
53,CXYIF,39,1970-01-22,1970-02-11,1970-02-10,6,9.366505955217484,Ernst Handel,3Z19Q3K,Netherlands
54,AQHXR,121,1985-02-19,1985-03-11,1985-03-10,3,2.9825191761982115,Santé Gourmet,MZ122,Malaysia
55,QZJEX,20,1967-12-22,1968-01-15,1968-01-11,5,33.441785210773034,Rancho grande,1203,Switzerland
56,UZPIA,45,1997-06-10,1997-06-14,1997-06-12,1,116.02828388169698,HILARION-Abastos,437114,Lebanon
57,WARTH,99,1955-08-26,1955-09-25,1955-09-21,6,13.971544857806247,Wartian Herkku,MU394I13,Morocco
58,ZTWJM,115,1959-07-11,1959-07-17,1959-07-13,3,36.915236109305056,Mère Paillarde,5022,Mexico
59,AFCSI,119,1965-10-15,1965-11-12,1965-11-08,2,95.86325439989297,Wolski Zajazd,Q00J3,Thailand
60,WHITC,8,1975-02-09,1975-02-14,1975-02-13,3,17.451942088177304,QUICK-Stop,29919,Czech Republic
61,OQJEG,89,1987-08-18,1987-09-10,1987-09-07,2,99.08238729786925,Rattlesnake Canyon Grocery,907R02,Iceland
62,XJNCJ,89,1994-07-08,1994-07-14,1994-07-12,1,80.99893083734814,Tradiçao Hipermercados,30JV62KB,Chile
63,QYURA,6,1970-09-14,1970-09-24,1970-09-22,5,31.154066728211085,Bon app',Q293BT,"Korea, North"
64,CACTU,87,1983-04-08,1983-04-22,1983-04-18,4,84.78645403942461,Magazzini Alimentari Riuniti,390S1,United Kingdom
65,HDHWD,127,1992-07-16,1992-07-25,1992-07-21,6,89.84040701094412,Rattlesnake Canyon Grocery,E3G25,Iceland
66,HIGSG,123,1967-09-11,1967-09-16,1967-09-13,4,54.833064274065066,Romero y tomillo,C5324Z,Indonesia
67,IJVZY,26,1980-09-25,1980-10-17,1980-10-13,5,104.00904245410784,Toms Spezialitäten,37037,Peru
68,BAWBH,8,1964-04-07,1964-04-25,1964-04-24,4,55.16254600861894,Simons bistro,N91KLU2,Iceland
69,XJQTF,122,1971-12-11,1971-12-27,1971-12-23,4,70.96270268181414,Old World Delicatessen,C1473,Malaysia
70,MLIRP,66,1982-01-19,1982-02-21,1982-02-17,3,72.68414883680495,Maison Dewey,65PL53,Egypt
71,XELHT,56,1987-12-16,1988-01-08,1988-01-06,3,62.42617700387343,Folk och fä HB,1010,Argentina
72,DEONP,46,1984-09-08,1984-10-03,1984-10-01,4,85.78088398694025,Galería del gastronómo,A91QHFGS,Mongolia
73,SNNUK,36,1951-01-10,1951-02-04,1951-02-01,4,59.09060543792673,Victuailles en stock,40V5JG,Central African Republic
74,XOYQC,135,1986-12-30,1987-01-21,1987-01-20,2,43.411792484553814,Furia Bacalhau e Frutos do Mar,J3JK9C0S,Vatican City
75,JEULR,117,1965-04-18,1965-05-16,1965-05-15,5,76.07750316046085,B's Beverages,S8GTU,Ukraine
76,MYZVJ,35,1984-01-20,1984-01-30,1984-01-26,2,128.68483324608496,Ernst Handel,T6U8F6E7,Bulgaria
77,PBDLG,85,1991-07-17,1991-07-31,1991-07-28,3,45.56294138683193,Godos Cocina Típica,0LI74,Israel
78,HUNGC,83,1965-01-16,1965-02-04,1965-02-03,5,29.76899997966823,Wellington Importadora,PTFV3525,Australia
79,IVCXS,49,1954-09-07,1954-10-03,1954-10-01,6,126.49699511833455,Mère Paillarde,C9Y4P93,Nepal
80,GALED,78,1980-03-09,1980-03-23,1980-03-21,3,50.02304463726294,Que Delícia,3YPB9,Australia
81,MCGDW,113,1950-12-06,1951-01-01,1950-12-29,4,5.030523812410229,Chop-suey Chinese,L5KB1,Sweden
82,YQUPJ,22,1989-04-01,1989-04-23,1989-04-20,6,31.809799525786236,HILARION-Abastos,J84SVAN3,Estonia
83,GZOPD,65,1963-02-06,1963-02-14,1963-02-12,2,96.70170042619671,Queen Cozinha,549C9,Poland
84,MWZZX,17,1959-06-25,1959-07-04,1959-06-30,5,25.366778413569946,Tradiçao Hipermercados,A8W800,Iran
85,UIHAP,92,1984-05-28,1984-06-26,1984-06-22,3,78.69612234035482,Drachenblut Delikatessen,UPY85,Mongolia
86,LEHMS,12,1951-12-19,1951-12-31,1951-12-27,4,85.74671717757505,Suprêmes délices,226F9,Belarus
87,TOMSP,135,1978-01-03,1978-01-20,1978-01-19,6,37.42857118094308,Ernst Handel,T76RU9,"Korea, South"
88,DXGBU,69,1997-05-15,1997-06-03,1997-05-31,2,49.396140595136345,Pericles Comidas clásicas,0YS66R,Vatican City
89,QUEDE,43,1977-10-16,1977-10-27,1977-10-24,5,100.19924459117829,Lehmanns Marktstand,B5I1X6O,Dominican Republic
90,QTSGF,3,1988-09-15,1988-10-11,1988-10-07,3,0.12142339734267416,Great Lakes Food Market,J3297E,Romania
91,CXYIF,78,1970-03-24,1970-04-12,1970-04-11,6,61.409733273616744,Santé Gourmet,13HH9NI,"Korea, South"
92,DEONP,86,1950-02-18,1950-03-19,1950-03-17,2,13.299623719084469,QUICK-Stop,M5388A,United Arab Emirates
93,KOENE,30,1948-11-20,1948-12-09,1948-12-06,3,119.8507947312702,Around the Horn,7C6VZ14K,Central African Republic
94,TPAXO,59,1981-03-13,1981-04-01,1981-03-31,5,114.17701009489895,White Clover Markets,C1PC141U,United Arab Emirates
95,JBPHD,22,1982-10-27,1982-11-24,1982-11-20,5,29.836744535392423,Seven Seas Imports,Q00J3,Thailand
96,KGPGV,117,1987-08-15,1987-09-05,1987-09-02,6,53.35660144429938,Wolski Zajazd,VY17C3U,Brazil
97,UZPIA,92,1953-11-07,1953-11-27,1953-11-23,1,95.71180998040165,B's Beverages,437114,Lebanon
98,NUNRN,122,1957-11-21,1957-12-06,1957-12-02,5,115.2391749088335,Bottom-Dollar Markets,JD6NU,Cambodia
99,SGHIY,51,1974-08-31,1974-09-16,1974-09-14,5,51.63688076048673,Hungry Coyote Import Store,L9AQB,Lebanon
100,HKPQA,133,1959-01-25,1959-01-29,1959-01-30,3,55.625453326144054,Bon app',Q11336,Lebanon
101,CBWRI,8,1985-08-12,1985-08-21,1985-08-18,5,42.86411638301867,Ricardo Adocicados,60S6W,Belgium
102,MDQRO,2,1989-11-01,1989-11-19,1989-11-17,1,133.39383718230985,Rattlesnake Canyon Grocery,86WDE,The Bahamas
103,YQUPJ,21,1977-02-13,1977-03-01,1977-02-28,3,108.65080110146643,Vaffeljernet,13008,France
104,BTOHK,93,1986-08-19,1986-09-01,1986-08-31,2,10.054016792966014,Berglunds snabbköp,2832Y04,Ethiopia
105,STLMM,96,1957-09-23,1957-10-23,1957-10-19,3,35.408212692185174,LINO-Delicateses,69C69A2,Central African Republic
106,UBUXZ,44,1983-04-07,1983-04-15,1983-04-12,1,1.5012709911282518,Folk och fä HB,71885,Egypt
107,MHILO,25,1969-09-14,1969-10-03,1969-09-29,4,66.84852232817154,Comércio Mineiro,G1AWORS0,Peru
108,OSRRD,25,1966-04-04,1966-04-29,1966-04-28,6,101.69966168592929,Wolski Zajazd,3508,Venezuela
109,ANTON,41,1997-04-14,1997-04-20,1997-04-16,2,100.16785561016414,Frankenversand,M3GZR,India
110,GBJZN,59,1965-01-02,1965-01-13,1965-01-10,3,69.39455069652496,Folies gourmandes,8F7MO3F9,Malaysia
111,GALED,20,1967-01-05,1967-02-05,1967-02-03,1,82.62271910496536,Blondel père et fils,Y23L1,Hungary
112,PXEGR,73,1977-08-25,1977-09-19,1977-09-15,6,80.34810154733042,Königlich Essen,GEG3M2,Sweden
113,QKUWJ,8,1966-10-31,1966-11-28,1966-11-24,6,92.37832291953654,Toms Spezialitäten,ZCHA1,Belarus
114,EWLKZ,68,1983-05-26,1983-06-17,1983-06-15,3,100.55475660608809,Pericles Comidas clásicas,O5W2158E,Estonia
115,IWKBU,27,1976-06-25,1976-07-12,1976-07-10,5,35.87864587994939,Queen Cozinha,CUDDM3,Sri Lanka
116,XOYQC,77,1970-02-26,1970-03-18,1970-03-16,2,114.01874697083186,Romero y tomillo,6S3E02RV,Iran
117,UACLZ,21,1962-04-18,1962-05-07,1962-05-05,1,37.03896466025292,Spécialités du monde,LISQ6330,Cambodia
118,MDQRO,35,1960-05-14,1960-06-07,1960-06-04,5,3.798130462588689,Bottom-Dollar Markets,PW9D67,Uganda
119,KNQJT,106,1979-05-09,1979-05-15,1979-05-12,5,119.4838255791625,Folk och fä HB,N76A2P,Argentina
120,MEUUX,87,1974-08-31,1974-09-14,1974-09-12,1,34.818334302885695,Alfreds Futterkiste,V855D,Bulgaria
121,LUBXH,23,1950-09-02,1950-10-03,1950-09-29,2,136.46191156438633,Folk och fä HB,Q307RG7,Norway
122,FAMIA,7,1953-11-16,1953-12-14,1953-12-13,5,90.30186868176033,Tradiçao Hipermercados,32280D4,Iceland
123,UBUXZ,83,1986-07-13,1986-07-18,1986-07-17,2,104.53907237414664,Lehmanns Marktstand,3J8963,Iraq
124,BJMKO,1,1962-01-01,1962-02-03,1962-01-30,1,141.57263104575532,Richter Supermarkt,3012,Switzerland
125,UXKNG,111,1985-12-12,1985-12-22,1985-12-18,5,36.45809100181502,Chop-suey Chinese,4B79QR90,Indonesia
126,SFDIW,18,1953-07-29,1953-08-08,1953-08-05,2,122.21966109083812,Great Lakes Food Market,N9JBL,Ghana
127,QEUBC,111,1988-02-12,1988-02-23,1988-02-21,6,6.200531106093869,Save-a-lot Markets,JB0K5,Saudi Arabia
128,QEYOJ,46,1991-06-29,1991-07-09,1991-07-08,3,5.572255951671091,Split Rail Beer & Ale,1T071,Sri Lanka
129,AQHXR,25,1997-09-17,1997-10-18,1997-10-16,3,89.11061016471609,Seven Seas Imports,7KW6L,Netherlands
130,ZTWJM,61,1951-11-02,1951-11-22,1951-11-21,1,36.7943308095905,Simons bistro,70563,Germany
131,RCGDP,115,1974-02-01,1974-03-02,1974-02-27,6,8.352442648166338,Around the Horn,YZ286K,Saudi Arabia
132,NIIEW,82,1987-11-23,1987-12-03,1987-12-01,4,90.55575704041274,Mère Paillarde,R25243,Bulgaria
133,ANTON,23,1975-05-14,1975-06-09,1975-06-05,6,21.130293432723132,Laughing Bacchus Wine Cellars,929OB79,Philippines
134,VJILW,17,1999-09-01,1999-09-22,1999-09-19,1,62.15443324387934,Wellington Importadora,ZX8ZT7,Bolivia
135,KVWIB,128,1961-04-02,1961-04-28,1961-04-26,1,115.99179933572562,The Big Cheese,X503Z91H,Finland
136,MWZZX,48,1963-02-28,1963-03-14,1963-03-13,2,77.81140706718648,Die Wandernde Kuh,P9793D,Iran
137,HEFZU,66,1993-04-13,1993-05-10,1993-05-09,6,69.43439027347436,Ricardo Adocicados,072V8,Madagascar
138,LPZCY,78,1990-04-10,1990-05-11,1990-05-07,6,3.766501734285694,Vins et alcools Chevalier,S8GTU,Ukraine
139,JKGTK,29,1971-10-13,1971-11-11,1971-11-07,3,21.968169080922106,Hungry Owl All-Night Grocers,28S53,Iraq
140,VDAGU,58,1985-04-07,1985-04-29,1985-04-27,4,20.80909474797341,LILA-Supermercado,T76RU9,"Korea, South"
141,BLONP,54,1985-09-27,1985-10-05,1985-10-02,1,69.59909134245568,HILARION-Abastos,5022,Mexico
142,UIHAP,15,1975-05-24,1975-06-18,1975-06-14,6,70.45568486564535,La maison d'Asie,RM7J4MXW,Iraq
143,UXKNG,3,1988-07-22,1988-08-19,1988-08-15,5,57.99321998944685,Spécialités du monde,02389-673,Brazil
144,UMJRM,4,1957-12-25,1958-01-03,1957-12-31,5,57.888693884424065,LINO-Delicateses,CQDBPJR,Poland
145,FUMLC,85,1995-07-10,1995-07-14,1995-07-12,6,76.87042442665458,HILARION-Abastos,XBQHS67,United States
146,VBCFJ,130,1971-10-08,1971-10-16,1971-10-12,2,62.20497643531753,Trail's Head Gourmet Provisioners,3C0W2,Australia
147,QERCM,23,1955-12-20,1956-01-01,1955-12-31,4,3.9911398724131164,Ernst Handel,782WG,Austria
148,JZAGD,80,1963-06-28,1963-07-12,1963-07-09,6,12.457459531047988,Split Rail Beer & Ale,29919,Czech Republic
149,QGXXB,9,1951-05-07,1951-05-12,1951-05-10,3,25.24251592763128,LILA-Supermercado,KEBH1Q91,Italy
150,OSRRD,18,1953-11-23,1953-12-23,1953-12-19,1,37.881251261227035,Lehmanns Marktstand,6S3E02RV,Iran
151,YSIWT,7,1987-07-10,1987-07-22,1987-07-21,3,104.02564363335162,Trail's Head Gourmet Provisioners,N266K,Russia
152,WUOXF,49,1991-11-10,1991-11-28,1991-11-24,2,7.89445151100745,Seven Seas Imports,KQR71O,Morocco
153,ROMEY,76,1980-04-19,1980-04-25,1980-04-21,2,46.08323441262323,White Clover Markets,08737-363,Brazil
154,WMELD,110,1988-11-06,1988-12-07,1988-12-05,5,116.19100862528849,Mère Paillarde,9EQ9W,Iceland
155,MQJDK,47,1961-07-31,1961-08-16,1961-08-12,2,37.97015473720866,Hungry Coyote Import Store,2F365L,Turkey
156,PSBCI,17,1983-05-15,1983-06-01,1983-05-30,3,110.24898911634976,Island Trading,3C1Z,Chile
157,OGYNA,53,1959-09-25,1959-10-20,1959-10-18,5,34.18828665070976,Simons bistro,072V8,Madagascar
158,EGBIS,87,1960-07-10,1960-07-18,1960-07-17,1,36.2066854216803,QUICK-Stop,4Q5VAI,Estonia
159,SFBOX,67,1995-10-24,1995-11-02,1995-10-31,6,110.18488899322723,Königlich Essen,2GJ0,Netherlands
160,WGVYU,123,1998-01-04,1998-02-05,1998-02-02,1,45.23204484241886,The Big Cheese,UJ3LA2I,Portugal
161,LILAS,84,1986-09-23,1986-10-26,1986-10-22,5,108.1617563967938,Berglunds snabbköp,95W495,Iran
162,WOLZA,17,1974-09-02,1974-09-15,1974-09-11,6,3.3121232866594186,Mère Paillarde,Q293BT,"Korea, North"
163,ZSDFR,12,1969-04-21,1969-04-27,1969-04-23,5,30.083274672556257,Lehmanns Marktstand,G2627U,Central African Republic
164,HFWSJ,31,1999-10-27,1999-11-08,1999-11-05,3,54.50897923883884,Berglunds snabbköp,JB0K5,Saudi Arabia
165,OCEAN,42,1988-06-23,1988-07-18,1988-07-14,5,74.50418071765846,QUICK-Stop,7T267Q,Ireland
166,DNDCQ,28,1999-04-23,1999-05-14,1999-05-11,4,38.849378987633465,Ernst Handel,49Y38,Sri Lanka
167,GALED,71,1963-02-06,1963-02-21,1963-02-19,1,84.30739215896703,Alfred's Futterkiste,RJ4WNY3,Qatar
168,DWQQJ,1,1985-02-22,1985-03-02,1985-03-01,4,26.56121569553339,La maison d'Asie,30S8N,Philippines
169,NVGKN,9,1965-12-05,1965-12-28,1965-12-24,4,8.600909865710156,Reggiani Caseifici,8200,Denmark
170,ZSDFR,49,1994-10-10,1994-10-25,1994-10-21,6,2.4640030042985988,Hanari Carnes,MPMPQ6QT,Saudi Arabia
171,CACTU,134,1957-03-02,1957-03-11,1957-03-08,6,99.94387334635596,Let's Stop N Shop,S4587,Belgium
172,FAPPR,99,1949-12-27,1950-01-21,1950-01-17,3,1.809862735709174,Wellington Importadora,535XIA2,Ethiopia
173,KSHQG,95,1964-02-13,1964-02-23,1964-02-22,5,93.82079164897475,Que Delícia,9OVAB,Canada
174,QIHQH,121,1985-10-07,1985-10-15,1985-10-11,5,85.83485306126836,Ernst Handel,58608G,Iran
175,FCDQX,23,1965-11-23,1965-12-09,1965-12-07,3,71.89468683556676,Lonesome Pine Restaurant,YSO23KQ,Poland
176,ISOPZ,97,1967-06-10,1967-06-25,1967-06-24,6,90.66034009531305,Drachenblut Delikatessen,3H5215,Canada
177,MYZVJ,90,1972-02-22,1972-03-01,1972-02-29,5,4.734748286220675,Hungry Coyote Import Store,R6P623,Iran
178,EJGQO,123,1983-03-21,1983-04-05,1983-04-04,3,126.35967240374451,Queen Cozinha,MYAG4,Brazil
179,PDBTL,99,1975-04-25,1975-05-07,1975-05-03,3,116.60189445054266,Bon app',7S02ARR,Pakistan
180,PRINI,22,1969-04-13,1969-05-10,1969-05-06,6,91.82518944982117,Seven Seas Imports,7F2658U,Japan
181,GODOS,31,1957-01-22,1957-02-04,1957-02-01,6,48.12054084278603,Save-a-lot Markets,W925ZB,Bulgaria
182,BAGHR,17,1985-01-14,1985-02-05,1985-02-03,1,50.11823028317621,HILARION-Abastos,IX1X6,Norway
183,QNGIN,101,1997-06-15,1997-07-11,1997-07-07,2,91.70485377007385,Familia Arquibaldo,6R595L,Greece
184,CHOPS,67,1990-04-03,1990-04-25,1990-04-22,6,78.87056318219115,Seven Seas Imports,1F11P,Bangladesh
185,MUHHR,23,1959-01-24,1959-01-31,1959-01-28,5,60.62082940892477,Seven Seas Imports,V855D,Bulgaria
186,DODDG,48,1976-03-05,1976-03-18,1976-03-17,4,43.32483159049698,Around the Horn,13008,France
187,VRFKV,134,1964-07-20,1964-08-05,1964-08-01,4,9.995948706276945,Old World Delicatessen,1010,Argentina
188,QUEDE,45,1990-05-31,1990-07-01,1990-06-29,5,59.99993607283514,Hungry Coyote Import Store,1CNV3,Ghana
189,MAISD,130,1988-05-26,1988-06-08,1988-06-07,2,94.28136980926374,Folk och fä HB,487XR8,Iceland
190,OYBDK,67,1989-09-11,1989-10-03,1989-09-30,3,85.66576768412502,Ricardo Adocicados,7DEL5,Nepal
191,OZBCP,96,1958-06-04,1958-07-01,1958-06-30,1,36.95616966944548,Lehmanns Marktstand,9W95B,"Korea, South"
192,RSDHJ,94,1997-09-24,1997-10-06,1997-10-02,5,77.66399169413344,Folies gourmandes,5N9G1WO,China
193,JDCDC,93,1952-11-19,1952-12-14,1952-12-11,1,27.074192307568996,Hungry Owl All-Night Grocers,RPJ40,Brazil
194,WMELD,120,1961-12-18,1961-12-29,1961-12-26,1,118.6616471212883,Santé Gourmet,EEB602,Vietnam
195,HEFZU,25,1992-09-03,1992-09-24,1992-09-21,2,63.260235631349204,Around the Horn,DNDX395,Belgium
196,ICNZF,19,1971-02-01,1971-02-12,1971-02-08,2,26.489187793344314,Magazzini Alimentari Riuniti,55TB08B,United Arab Emirates
197,BBHYD,26,1996-10-12,1996-11-01,1996-10-30,6,40.345925238985664,Maison Dewey,4110,Norway
198,NORTS,122,1989-01-02,1989-01-30,1989-01-28,2,92.4864861860815,HILARION-Abastos,4R3804H6,Poland
199,TDJHK,7,1954-12-15,1955-01-14,1955-01-10,5,51.01407302851586,LINO-Delicateses,JV9NM5M,Armenia
200,HEFZU,114,1981-09-05,1981-10-03,1981-10-04,3,25.246514003550832,Folk och fä HB,T490R5,Dominican Republic
201,KUJKU,28,1955-12-30,1956-01-28,1956-01-26,2,61.8305369899856,Save-a-lot Markets,OWR1W,Greece
202,FUSIY,85,1993-06-13,1993-06-28,1993-06-24,2,27.00179271526024,Blondel père et fils,5D022Y,Iceland
203,NIBKK,108,1976-08-07,1976-08-15,1976-08-13,4,108.26901351257627,Folies gourmandes,11LH8,United Arab Emirates
204,JDWXT,110,1950-09-07,1950-09-25,1950-09-22,3,56.81931822246938,White Clover Markets,ZCHA1,Belarus
205,DRBVJ,79,1975-09-11,1975-10-12,1975-10-08,6,33.330523672045096,Queen Cozinha,557GK2,Egypt
206,EQMWU,84,1949-08-23,1949-09-14,1949-09-11,1,17.471445085456473,Mère Paillarde,21M5CS,Iceland
207,NORTS,104,1971-07-06,1971-07-10,1971-07-09,3,114.27937258564924,White Clover Markets,4A07WS,Saudi Arabia
208,HUNGC,66,1953-09-26,1953-10-12,1953-10-10,6,77.36681666353046,Bon app',0855Q,Australia
209,MLOHS,101,1952-10-17,1952-11-17,1952-11-15,4,85.75628174242277,Princesa Isabel Vinhos,21240,Finland
210,TRADH,92,1999-08-25,1999-09-07,1999-09-05,1,33.106869038316404,Ricardo Adocicados,4U76Q2,Mongolia
211,QQYDP,29,1987-07-14,1987-08-10,1987-08-08,2,10.219460146713915,Wolski Zajazd,29919,Czech Republic
212,OQTZB,97,1988-02-20,1988-03-05,1988-03-03,1,4.34464609880113,Princesa Isabel Vinhos,2Q1T77O,Denmark
213,MCELR,62,1977-09-30,1977-10-26,1977-10-23,4,17.657309714496495,Seven Seas Imports,I7406VT,United Kingdom
214,QGXXB,85,1965-05-22,1965-06-09,1965-06-05,6,83.20965229410245,QUICK-Stop,53HK5868,Philippines
215,MEREP,14,1958-05-22,1958-06-08,1958-06-04,3,99.95577711619596,Magazzini Alimentari Riuniti,2I494,Belgium
216,ICNZF,107,1969-08-17,1969-08-27,1969-08-23,5,37.71848677840956,QUICK-Stop,G19L2YK,Malaysia
217,ECEVF,38,1994-04-13,1994-05-09,1994-05-06,5,107.58427837157527,QUICK-Stop,UG525,Lithuania
218,MQWSU,60,1968-07-26,1968-07-31,1968-07-28,3,5.04925096638978,Ricardo Adocicados,8JX6Q,Czech Republic
219,NIGCT,39,1958-07-31,1958-08-08,1958-08-05,1,90.57658312809161,Princesa Isabel Vinhos,JZJT7,Netherlands
220,YFBIH,56,1977-01-26,1977-02-08,1977-02-04,1,42.043235694698296,Ernst Handel,4110,Norway
221,RCDQZ,104,1972-09-21,1972-09-27,1972-09-26,6,61.01291419599857,Trail's Head Gourmet Provisioners,387HX7,United Arab Emirates
